City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,richmond,37.5538,-77.4603,6.69,91,100,7.72,US,1738863508
362,susuman,62.7833,148.1667,-38.23,89,5,1.73,RU,1738863688
363,camana,-16.6228,-72.7111,25.19,71,72,3.1,PE,1738863689
364,sinop,41.7711,34.8709,-2.91,97,99,4.46,TR,1738863690
365,dour,50.3958,3.7779,4.78,75,99,6.06,BE,1738863691
366,baise city,23.8997,106.6133,11.39,85,100,0.56,CN,1738863692
367,gaiman,-43.2897,-65.4929,26.11,14,2,8.79,AR,1738863694
368,dem'yanovo,60.3511,47.0842,-17.83,100,68,0.83,RU,1738863695
369,turpan,42.9333,89.1667,-2.28,46,26,1.51,CN,1738863696
370,wabag,-5.4781,143.7021,13.67,99,99,0.4,PG,1738863697
371,kuching,1.55,110.3333,26.12,96,40,0.0,MY,1738863528
372,vorkuta,67.5,64.0,-9.73,92,100,8.08,RU,1738863699
373,nuuk,64.1835,-51.7216,-11.66,79,75,11.83,GL,1738863700
374,port lincoln,-34.7333,135.8667,18.19,81,16,7.24,AU,1738863627
375,lockwood,45.8191,-108.4149,-4.9,67,100,6.69,US,1738863702
376,quepos,9.4236,-84.1652,29.28,64,74,3.51,CR,1738863704
377,ishinomaki,38.4167,141.3,-1.32,76,59,6.13,JP,1738863705
378,leh,34.1667,77.5833,-24.58,68,3,2.12,IN,1738863706
379,midvagur,62.0511,-7.1939,9.46,76,100,9.26,FO,1738863707
380,gadzhiyevo,69.2551,33.3362,0.08,78,100,15.09,RU,1738863709
381,lucapa,-8.4192,20.7447,19.47,97,100,2.52,AO,1738863710
382,balykshi,47.0667,51.8667,-4.0,80,0,7.0,KZ,1738863711
383,north haledon,40.9551,-74.186,2.44,94,100,0.45,US,1738863712
384,shakhun'ya,57.6758,46.6114,-14.65,99,50,1.39,RU,1738863714
385,plastun,44.7561,136.2939,-14.57,62,57,4.75,RU,1738863715
386,sinfra,6.6167,-5.9167,33.52,20,5,0.69,CI,1738863717
387,tiquipaya,-17.3382,-66.2189,20.54,40,40,5.14,BO,1738863718
388,esil,51.9556,66.4042,-17.25,84,7,4.13,KZ,1738863719
389,berezovyy,51.6667,135.7,-10.93,93,100,5.75,RU,1738863720
390,borda da mata,-22.2742,-46.1653,25.52,73,68,0.98,BR,1738863721
391,boundiali,9.5217,-6.4869,32.21,13,78,1.53,CI,1738863722
392,hazard,37.2495,-83.1932,17.81,84,95,5.54,US,1738863723
393,dwarka,22.2394,68.9678,21.26,44,3,5.51,IN,1738863725
394,lumut,4.2323,100.6298,26.01,78,40,0.51,MY,1738863726
395,nema,57.5067,50.5011,-15.14,100,98,1.22,RU,1738863727
396,saint-pierre,-21.3393,55.4781,27.82,78,0,1.54,RE,1738863728
397,vilyuchinsk,52.9306,158.4028,-2.85,86,100,1.8,RU,1738863729
398,dul'durga,50.6761,113.5931,-28.04,90,39,2.33,RU,1738863730
399,mhamid,29.82,-5.72,15.79,27,3,2.24,MA,1738863731
400,chaihe,44.7667,129.7,-18.75,80,100,3.04,CN,1738863732
401,ust-kamenogorsk,49.9789,82.6103,-27.04,76,100,1.0,KZ,1738863733
402,alaghsas,17.0187,8.0168,27.94,13,70,6.17,NE,1738863671
403,mermoz boabab,14.7065,-17.4758,23.88,33,36,5.14,SN,1738863736
404,kone,-21.0595,164.8658,25.22,89,99,2.37,NC,1738863737
405,leava,-14.3,-178.1667,28.77,65,59,3.89,WF,1738863738
406,ingeniero guillermo n. juarez,-23.9,-61.85,43.35,16,1,2.81,AR,1738863739
407,saipan,15.1355,145.701,26.39,92,100,9.26,MP,1738863741
408,sincik,38.0368,38.6149,-5.48,81,91,5.88,TR,1738863742
409,natal,-5.795,-35.2094,30.12,66,40,7.2,BR,1738863006
410,nova vicosa,-17.8919,-39.3719,27.52,65,97,3.8,BR,1738863744
411,savda,21.15,75.8833,23.27,24,0,5.47,IN,1738863745
412,argo,37.6333,22.7333,6.44,69,12,1.55,GR,1738863747
413,kalat,29.0225,66.5916,6.18,22,34,2.35,PK,1738863749
414,calvinia,-31.4707,19.776,26.27,20,0,5.03,ZA,1738863751
415,qamdo,31.1667,97.2333,-2.04,56,6,2.74,CN,1738863752
416,nikel,69.4128,30.222,2.09,81,100,14.29,RU,1738863754
417,saudarkrokur,65.7461,-19.6394,0.35,92,100,12.92,IS,1738863755
418,porto velho,-8.7619,-63.9039,32.03,58,75,1.54,BR,1738863756
419,nagato,34.3833,131.2,2.81,49,100,5.05,JP,1738863757
420,tinogasta,-28.0632,-67.5649,33.15,30,5,4.1,AR,1738863526
421,luis correia,-2.8792,-41.6669,32.0,66,40,6.17,BR,1738863759
422,arraial do cabo,-22.9661,-42.0278,32.98,51,40,8.23,BR,1738863737
423,vilyuysk,63.7553,121.6247,-40.25,100,55,2.02,RU,1738863469
424,labrador city,52.9463,-66.9114,-14.05,66,75,5.66,CA,1738863612
425,aldinga beach,-35.2793,138.4604,18.69,86,29,5.12,AU,1738863764
426,chicoana,-25.1009,-65.5331,32.03,30,8,3.95,AR,1738863765
427,aligudarz,33.4006,49.6949,1.09,94,54,3.14,IR,1738863556
428,yulinshi,38.2906,109.7494,-16.86,19,0,8.36,CN,1738863767
429,takoradi,4.8845,-1.7554,28.4,69,69,3.69,GH,1738863618
430,thal,35.4791,72.2439,-9.35,67,15,3.69,PK,1738863769
431,mahina,-17.5065,-149.489,27.64,74,0,1.03,PF,1738863770
432,mabai,23.0128,104.4508,8.4,98,100,1.34,CN,1738863772
433,manado,1.487,124.8455,24.43,94,40,4.12,ID,1738863773
434,bathsheba,13.2167,-59.5167,30.34,58,20,10.29,BB,1738863775
435,celestun,20.8667,-90.4,29.27,54,3,1.12,MX,1738863776
436,horta,38.5333,-28.6333,18.8,93,40,5.81,PT,1738863777
437,necochea,-38.5473,-58.7368,27.6,45,0,8.47,AR,1738863778
438,todos santos,23.45,-110.2167,21.36,54,0,2.73,MX,1738863780
439,whistler,50.1164,-122.9695,-14.43,78,40,1.54,CA,1738863756
440,tralee,52.2704,-9.7026,7.14,76,0,5.14,IE,1738863784
441,umba,66.6871,34.3429,-3.74,84,51,5.96,RU,1738863785
442,ketchikan,55.3422,-131.6461,-0.37,73,100,1.54,US,1738863786
443,nassau,40.7507,-73.5829,3.82,95,100,2.06,US,1738863787
444,betioky,-23.7167,44.3833,24.58,88,80,1.35,MG,1738863789
445,thoen,17.6129,99.2161,22.05,60,68,0.59,TH,1738863790
446,laguna,38.421,-121.4238,7.1,93,75,3.6,US,1738863791
447,sile,41.1754,29.6133,4.37,66,100,8.87,TR,1738863792
448,tsiombe,-25.3,45.4833,24.93,95,87,0.93,MG,1738863793
449,alotau,-10.3069,150.4462,25.69,89,100,2.86,PG,1738863794
450,la romana,18.4273,-68.9728,27.2,74,75,6.17,DO,1738863795
451,ulsteinvik,62.3432,5.8487,9.07,76,95,6.32,NO,1738863796
452,nalut,30.3333,10.85,14.82,40,21,5.51,LY,1738863797
453,haiku-pauwela,20.9219,-156.3051,19.03,79,33,0.89,US,1738863798
454,bayganin,48.6947,55.8742,-9.38,82,15,7.72,KZ,1738863800
455,machakos,-1.5167,37.2667,19.85,61,100,3.06,KE,1738863801
456,mawu,34.4307,104.9176,-11.77,66,99,0.2,CN,1738863802
457,amga,60.8953,131.9608,-41.12,100,90,0.63,RU,1738863803
458,general mosconi,-23.1851,-62.303,43.93,15,4,4.83,AR,1738863804
459,dizangue,3.7667,9.9833,28.31,73,98,3.12,CM,1738863805
460,ha tinh,18.3333,105.9,18.44,94,91,0.83,VN,1738863806
461,dryden,49.7833,-92.7503,-13.84,72,100,7.72,CA,1738863808
462,sarkand,45.41,79.9186,-6.35,60,8,3.91,KZ,1738863809
463,gulf shores,30.246,-87.7008,24.68,85,40,5.14,US,1738863663
464,pirai,-22.6292,-43.8981,32.58,38,83,3.45,BR,1738863811
465,braganca,-1.0536,-46.7656,28.81,77,61,1.87,BR,1738863812
466,codrington,-38.2667,141.9667,16.99,97,61,4.04,AU,1738863813
467,alegrete,-29.7831,-55.7919,41.35,23,11,5.44,BR,1738863814
468,omdurman,15.6445,32.4777,27.14,13,0,6.23,SD,1738863816
469,banavar,13.4136,76.1683,20.65,38,10,2.17,IN,1738863817
470,moranbah,-22.0016,148.0466,20.31,97,100,6.9,AU,1738863818
471,prince rupert,54.3161,-130.3201,-0.17,51,100,6.17,CA,1738863803
472,mongo,12.1844,18.693,30.22,12,1,3.89,TD,1738863820
473,turkmenbasy,40.0222,52.9552,7.43,49,0,8.75,TM,1738863821
474,afaahiti,-17.75,-149.2833,25.78,80,34,5.95,PF,1738863822
475,road town,18.4167,-64.6167,28.02,61,40,5.14,VG,1738863823
476,santa cruz,-17.8,-63.1667,32.03,62,75,6.17,BO,1738863619
477,odense,55.3959,10.3883,1.73,88,0,3.72,DK,1738863825
478,al bawiti,28.3492,28.8659,11.63,47,41,6.17,EG,1738863827
479,volchikha,52.0333,80.3833,-17.35,95,31,2.96,RU,1738863828
480,i-n-salah,27.1935,2.4607,17.02,34,0,6.49,DZ,1738863829
481,kuressaare,58.2481,22.5039,1.64,97,75,2.57,EE,1738863830
482,sutherlin,43.3901,-123.3126,2.93,23,100,0.0,US,1738863831
483,castelli,-25.9468,-60.6195,43.35,18,0,2.74,AR,1738863832
484,rumbek,6.802,29.6912,31.94,21,99,2.21,SS,1738863833
485,new plymouth,-39.0667,174.0833,14.62,100,73,2.36,NZ,1738863834
486,gunjur,13.2019,-16.7339,34.04,10,0,3.6,GM,1738863835
487,margate,51.3813,1.3862,6.6,77,19,2.24,GB,1738863837
488,tatsunocho-tominaga,34.8667,134.55,-0.29,67,83,5.2,JP,1738863838
489,samana,19.2056,-69.3369,24.12,78,75,3.09,DO,1738863839
490,general villegas,-35.0328,-63.0125,33.08,30,0,3.58,AR,1738863840
491,terrace,54.5163,-128.6035,-11.05,67,75,8.23,CA,1738863842
492,galesong,-5.3166,119.3661,24.86,88,100,1.64,ID,1738863843
493,mbeya,-8.9,33.45,16.26,98,100,1.07,TZ,1738863734
494,pisco,-13.7,-76.2167,26.12,88,0,4.63,PE,1738863845
495,chachapoyas,-6.2317,-77.869,17.02,82,83,1.25,PE,1738863772
496,penrith,54.6658,-2.7576,1.81,81,1,2.13,GB,1738863849
497,yangshuo,24.7808,110.4897,7.7,91,100,1.72,CN,1738863850
498,battambang,13.1027,103.1982,23.81,53,41,2.81,KH,1738863851
499,axim,4.8699,-2.2405,27.61,79,54,4.7,GH,1738863852
500,south hedland,-20.4089,118.5983,30.96,70,57,8.23,AU,1738863853
501,sol'tsy,58.1239,30.3238,-6.85,97,54,1.12,RU,1738863854
502,fenyi,27.8112,114.6681,6.01,92,99,1.3,CN,1738863857
503,arraias,-12.9288,-46.9437,28.71,48,100,1.0,BR,1738863858
504,saint-philippe,-21.3585,55.7679,27.92,82,41,3.14,RE,1738863859
505,san juan de miraflores,-12.1629,-76.9635,23.29,74,98,3.06,PE,1738863860
506,papao,-17.75,-149.55,26.82,76,19,7.01,PF,1738863861
507,scarborough,54.2797,-0.4044,5.37,36,0,0.45,GB,1738863719
508,asau,46.4333,26.4,-4.06,85,51,1.69,RO,1738863863
509,cibitoke,-2.8833,29.25,19.08,77,100,1.54,BI,1738863864
510,fort st. john,56.2499,-120.8529,-15.06,85,75,2.57,CA,1738863766
511,san pedro pochutla,15.7333,-96.4667,32.62,40,19,3.33,MX,1738863867
512,norton,-17.8833,30.7,24.04,63,52,2.02,ZW,1738863869
513,tucuma,-0.1833,-50.05,28.1,79,56,2.56,BR,1738863870
514,hopewell,37.3043,-77.2872,5.29,90,100,5.16,US,1738863778
515,machico,32.7,-16.7667,19.28,63,20,5.14,PT,1738863872
516,bangassou,4.7413,22.8184,28.86,22,77,1.2,CF,1738863873
517,brokopondo,4.75,-55.1667,27.1,80,52,3.12,SR,1738863874
518,las veredas,23.1388,-109.7075,24.42,32,0,2.71,MX,1738863875
519,tukrah,32.5341,20.5791,12.59,70,90,7.51,LY,1738863876
520,quelimane,-17.8786,36.8883,24.06,96,81,2.6,MZ,1738863877
521,donghai,22.9459,115.642,15.35,58,97,2.66,CN,1738863879
522,moab,38.5733,-109.5498,17.56,26,0,0.45,US,1738863659
523,kas,36.2018,29.6377,7.15,40,0,3.26,TR,1738863881
524,kalmunai,7.4167,81.8167,24.98,82,54,2.71,LK,1738863882
525,andovoranto,-18.95,49.1,26.49,90,48,2.92,MG,1738863883
526,mariental,-24.6333,17.9667,30.87,30,68,5.81,NA,1738863884
527,essaouira,31.5125,-9.77,19.72,42,0,4.63,MA,1738863885
528,shetpe,44.1667,52.1167,0.06,81,58,6.46,KZ,1738863886
529,seydi,39.4816,62.9137,10.77,33,100,4.9,TM,1738863887
530,borogontsy,62.6683,131.1683,-39.38,100,45,1.86,RU,1738863888
531,bamboo flat,11.7,92.7167,23.05,88,88,1.03,IN,1738863891
532,knyaze-volkonskoye,48.4642,135.4567,-9.81,94,100,5.55,RU,1738863892
533,bowen,-20.0167,148.2333,24.82,94,100,1.0,AU,1738863893
534,mushie,-3.0167,16.9,24.55,80,99,1.11,CD,1738863894
535,kirakira,-10.4544,161.9205,26.63,80,100,0.75,SB,1738863895
536,jinchang,38.4953,102.1739,-9.86,42,0,1.86,CN,1738863896
537,griffith,41.5284,-87.4237,0.31,84,100,8.75,US,1738863897
538,kota tinggi,1.7381,103.8999,23.13,90,84,1.83,MY,1738863898
539,chingirlau,51.095,54.0814,-9.02,86,16,6.57,KZ,1738863900
540,chamical,-30.36,-66.314,35.99,31,0,7.91,AR,1738863901
541,khomeyn,33.6423,50.0789,5.13,56,39,5.32,IR,1738863902
542,chillicothe,39.3331,-82.9824,7.36,88,100,5.14,US,1738863611
543,duong dong,10.2167,103.9667,25.0,83,20,0.0,VN,1738863904
544,gaspe,48.8334,-64.4819,-8.88,57,75,4.12,CA,1738863905
545,gaalkacyo,6.7697,47.4308,24.06,68,35,7.68,SO,1738863906
546,toungo,8.1167,12.05,29.35,14,18,1.65,NG,1738863907
547,humberto de campos,-2.5983,-43.4611,27.41,88,100,1.95,BR,1738863908
548,quibala,-10.7337,14.98,18.67,83,27,1.53,AO,1738863812
549,mossel bay,-34.1831,22.146,21.2,76,17,5.91,ZA,1738863911
550,masterton,-40.9597,175.6575,11.47,90,56,1.07,NZ,1738863912
551,hillsborough,37.5741,-122.3794,9.34,94,100,6.69,US,1738863868
552,tshabong,-26.05,22.45,31.36,27,46,5.46,BW,1738863915
553,chipinge,-20.1883,32.6236,18.72,69,3,1.67,ZW,1738863916
554,malvan,16.0667,73.4667,24.25,69,0,2.5,IN,1738863917
555,edson,53.5835,-116.4356,-12.92,78,75,2.57,CA,1738863918
556,bontang,0.1333,117.5,26.48,84,98,1.5,ID,1738863919
557,sao felix do xingu,-6.6447,-51.995,27.34,83,96,1.5,BR,1738863921
558,puerto ayacucho,5.6639,-67.6236,35.49,37,83,1.78,VE,1738863922
559,tvoroyri,61.5556,-6.8111,8.36,80,100,19.68,FO,1738863923
560,menaka,15.9182,2.4022,29.53,9,91,2.33,ML,1738863924
561,abepura,-2.6333,140.5833,25.45,94,20,1.03,ID,1738863925
562,magadan,59.5667,150.8,-22.05,70,2,4.65,RU,1738863926
563,zaxo,37.1482,42.7001,6.05,88,100,1.54,IQ,1738863927
564,mormugao,15.4,73.8,26.59,83,3,2.06,IN,1738863928
565,bom jesus,-9.0744,-44.3586,33.46,39,66,3.12,BR,1738863816
566,sao jose do belmonte,-7.8614,-38.7597,31.37,43,93,6.13,BR,1738863931
567,launceston,-41.45,147.1667,16.8,88,75,3.6,AU,1738863932
568,kavieng,-2.5744,150.7967,27.66,77,85,4.17,PG,1738863933
569,taro,-8.3862,115.28,20.67,93,100,0.73,ID,1738863934
570,korla,41.7597,86.1469,-5.47,67,100,1.4,CN,1738863935
571,weno,7.4515,151.8468,25.97,94,100,3.6,FM,1738863936
572,dampit,-8.2116,112.7493,21.59,94,100,1.33,ID,1738863937
573,kuanda,56.3161,116.0806,-36.29,96,68,0.28,RU,1738863938
574,san angelo,31.4638,-100.437,24.21,69,0,6.17,US,1738863720
575,kananga,-5.8958,22.4178,23.09,81,100,0.86,CD,1738863941
576,guerrero negro,27.9769,-114.0611,17.98,73,20,7.32,MX,1738863942
577,sumbawa besar,-8.5,117.4333,24.19,97,98,1.74,ID,1738863943
578,wau,7.7029,27.9953,29.69,18,100,1.78,SS,1738863944
579,kapuskasing,49.4169,-82.4331,-6.95,86,100,6.17,CA,1738863662
580,langepas,61.2544,75.2124,-10.79,98,98,2.8,RU,1738863947
